Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Authentic Moong Dal Washed Family Pack,Catch Harvest,PANT-000320,890100656109,Pantry & Dry Goods,186,bottle,430.43,712.77,2028-04-19,Aisle 08,ambient
Desi Kesar Pista Gulab Jamun Tin 500ml,SunBrite Agro,SNAC-000321,890100656110,Snacks & Confectionery,203,box,105.92,141.62,2027-05-10,Aisle 09,ambient
Zero-Sugar Tandoori Smoked Parmigiano-Reggiano 350g,Kaveri Botanicals,DAIR-000322,890100656111,Dairy & Eggs,178,packet,150.18,256.24,2026-09-08,Aisle 03,chilled
Handcrafted Spicy Peanut Chikki 4-Pack,Urban Roots Agro,SNAC-000323,890100656112,Snacks & Confectionery,248,tub,136.57,224.04,2026-12-31,Aisle 10,ambient
Gluten-Free Kulcha 4-Pack 24-Pack,Everest Springs,BAKE-000324,890100656113,Bakery & Deli,201,box,45.04,70.75,2026-09-01,Aisle 04,chilled
Valley Fresh Sea Salt Flavored Yogurt 500g,Royal Indian Harvest,DAIR-000325,890100656114,Dairy & Eggs,131,tub,444.15,643.85,2026-08-30,Aisle 03,chilled
Premium Coconut Cream Fabric Softener Floral 10-Pack,Green Earth Agro,HOUS-000326,890100656115,Household & Personal Care,30,bottle,109.71,144.48,2029-04-26,Aisle 11,ambient
Unpolished Fresh Methi 5kg,Catch Mills,FRES-000327,890100656116,Fresh Produce,92,pack,74.41,120.84,2026-09-11,Aisle 02,chilled
Cured Smoked Chicken Slices 2L,Organic Tattva Co.,BAKE-000328,890100656117,Bakery & Deli,66,pack,112.87,183.41,2026-08-29,Aisle 03,ambient
Authentic Boneless Chicken Breast 250g,Pure Vedic Dairy,MEAT-000329,890100656118,Meat & Seafood,77,pack,217.99,306.85,2026-09-03,Aisle 05,chilled
Whole-Grain Parmigiano-Reggiano 4-Pack,Nilgiri Kitchens,DAIR-000330,890100656119,Dairy & Eggs,153,carton,475.30,837.73,2026-09-04,Aisle 02,chilled
Extra-Virgin Cardamom Spiced Almond Milk 200ml,Deccan Naturals,DAIR-000331,890100656120,Dairy & Eggs,204,carton,402.06,526.00,2026-09-08,Aisle 03,chilled
Farm-Fresh Matcha Green Tea Bamboo Toothbrush 2pk 6-Pack,Pure Vedic Harvest,HOUS-000332,890100656121,Household & Personal Care,155,box,452.16,695.70,2026-08-30,Aisle 11,ambient
Farm-Fresh Frozen Samosas 750g,Everest Kitchens,FROZ-000333,890100656122,Frozen Foods,177,packet,360.42,605.35,2027-02-06,Aisle 08,frozen
Aged Roasted Makhana Foxnuts 330ml,Pure Vedic Provisions,SNAC-000334,890100656123,Snacks & Confectionery,173,bar,548.40,914.18,2027-04-18,Aisle 10,ambient
Pure Heavy Cream 6-Pack,Vedic Fresh Foods,DAIR-000335,890100656124,Dairy & Eggs,74,pack,323.59,556.91,2026-09-07,Aisle 03,chilled
Select Catla Fish Steaks 150g,Heritage Co.,MEAT-000336,890100656125,Meat & Seafood,135,pcs,849.38,1546.23,2026-09-02,Aisle 04,chilled
Extra-Virgin Lassi Mango Infused 2L,Pure Vedic Organics,DAIR-000337,890100656126,Dairy & Eggs,139,tub,94.71,145.19,2026-09-06,Aisle 03,chilled
Authentic Brioche Burger Buns 200ml,Deccan Mills,BAKE-000338,890100656127,Bakery & Deli,249,pcs,227.80,345.78,2026-09-05,Aisle 04,ambient
Traditional Coconut Cream Malai Kulfi Bar 100g,Vedic Fresh Botanicals,FROZ-000339,890100656128,Frozen Foods,190,tub,275.01,441.25,2027-02-24,Aisle 08,frozen
Organic Mutton Curry Cut Snack Pack,Urban Roots Goods,MEAT-000340,890100656129,Meat & Seafood,8,pack,266.49,424.74,2026-09-01,Aisle 05,chilled
Spiced Paneer Paratha Frozen 500ml,Patanjali Plantations,FROZ-000341,890100656130,Frozen Foods,113,tub,401.66,696.94,2027-07-06,Aisle 09,frozen
Aged Frozen Green Peas 8-Pack,Royal Indian Goods,FROZ-000342,890100656131,Frozen Foods,135,bag,351.11,537.26,2026-08-19,Aisle 08,frozen
Traditional Ajwain & Jeera Herbal Hand Wash Neem 250ml,Satvik Naturals,HOUS-000343,890100656132,Household & Personal Care,145,box,108.91,161.87,2028-12-25,Aisle 12,ambient
Artisan Toor Dal Premium 330ml,Saffola Co.,PANT-000344,890100656133,Pantry & Dry Goods,197,packet,600.81,835.56,2027-11-17,Aisle 07,ambient
Low-Sodium Cinnamon Spice Edamame Pods 750g,Kaveri Harvest,FROZ-000345,890100656134,Frozen Foods,177,packet,417.21,631.79,2027-05-26,Aisle 09,frozen
Homestyle Red Chilli & Garlic Chicken Drumsticks 50g,Vedic Fresh Botanicals,MEAT-000346,890100656135,Meat & Seafood,211,kg,484.93,624.18,2026-08-31,Aisle 04,chilled
Valley Fresh Jalapeno Lime Custard Apple (Sitaphal) 4-Pack,Nature Harvest Naturals,FRES-000347,890100656136,Fresh Produce,119,bunch,129.64,185.03,2026-09-02,Aisle 02,chilled
Golden Tulsi Honey Gourmet Cookies Choco-Chip 1.5L,Amul Botanicals,SNAC-000348,890100656137,Snacks & Confectionery,202,tub,189.44,324.41,2026-11-01,Aisle 10,ambient
Zero-Sugar Mint Lime Sparkling Mineral Water 750ml,Green Earth Naturals,BEVE-000349,890100656138,Beverages,244,box,420.83,708.58,2026-10-24,Aisle 06,chilled
Pure Smoked Paprika Masala CTC Tea 300g,Ganga Co.,BEVE-000350,890100656139,Beverages,57,bag,252.57,430.56,2027-01-11,Aisle 06,ambient
Select Cashew Paste Curry Base 150ml,Satvik Provisions,PANT-000351,890100656140,Pantry & Dry Goods,235,box,486.48,610.26,2028-03-08,Aisle 08,ambient
Free-Range Kaju Katli Sweet Box 10kg,Nilgiri Plantations,SNAC-000352,890100656141,Snacks & Confectionery,214,pack,251.84,351.13,2027-04-06,Aisle 09,ambient
Unpolished Sea Salt Diet Mixture Namkeen 250ml,Tata Goods,SNAC-000353,890100656142,Snacks & Confectionery,224,box,278.24,376.13,2026-12-03,Aisle 10,ambient
Zero-Sugar Tulsi Honey Brioche Burger Buns 2L,Nature Harvest Harvest,BAKE-000354,890100656143,Bakery & Deli,38,pcs,51.94,75.30,2026-08-31,Aisle 04,chilled
Cold-Pressed Tandoori Smoked Malai Kulfi Bar 150ml,Pashmina Milling,FROZ-000355,890100656144,Frozen Foods,234,pack,248.02,313.24,2026-08-28,Aisle 08,frozen
Royal Mozzarella Shredded 250g,Satvik Springs,DAIR-000356,890100656145,Dairy & Eggs,63,box,167.20,299.87,2026-09-14,Aisle 03,chilled
Authentic Masala Chai Coriander Leaves 350g,SunBrite Organics,FRES-000357,890100656146,Fresh Produce,167,pack,156.95,223.05,2026-09-08,Aisle 01,chilled
Signature Oat Milk 4-Pack,Nature Harvest Naturals,DAIR-000358,890100656147,Dairy & Eggs,241,pack,67.69,96.92,2026-09-08,Aisle 02,chilled
Organic Feta Cheese 150ml,Vedic Fresh Mills,DAIR-000359,890100656148,Dairy & Eggs,139,carton,328.85,456.82,2026-09-17,Aisle 02,chilled
Wildcrafted Matcha Green Tea Parmigiano-Reggiano 10-Pack,Royal Indian Harvest,DAIR-000360,890100656149,Dairy & Eggs,246,bottle,119.51,199.01,2026-09-13,Aisle 02,chilled
Homestyle Feta Cheese 200ml,Urban Roots Agro,DAIR-000361,890100656150,Dairy & Eggs,135,box,304.75,534.80,2026-09-12,Aisle 03,chilled
Select Pista Almond Edamame Pods 200ml,FarmGold Kitchens,FROZ-000362,890100656151,Frozen Foods,180,packet,298.57,501.87,2027-03-12,Aisle 08,frozen
Cured Mint Lime Lassi Mango Infused 50g,Nature Harvest Dairy,DAIR-000363,890100656152,Dairy & Eggs,39,bottle,484.17,847.14,2026-09-13,Aisle 03,chilled
Unpolished Sea Salt Fruit Cake Slice 10-Pack,Heritage Springs,BAKE-000364,890100656153,Bakery & Deli,152,pack,315.06,481.63,2026-09-02,Aisle 04,chilled
Wildcrafted Tulsi Honey Ginger Kombucha 24-Pack,Royal Indian Milling,BEVE-000365,890100656154,Beverages,143,carton,438.29,734.36,2027-04-06,Aisle 05,chilled
Wildcrafted Mosquito Vaporizer Refill 24-Pack,Dabur Springs,HOUS-000366,890100656155,Household & Personal Care,15,box,136.71,218.94,2029-02-05,Aisle 12,ambient
Sweet Vanilla Bean Catla Fish Steaks 150g,Kaveri Springs,MEAT-000367,890100656156,Meat & Seafood,209,pcs,759.49,1279.84,2026-08-30,Aisle 04,chilled
Spiced Mint Lime Fruit Muffins 500ml,Bhoomi Organics,BAKE-000368,890100656157,Bakery & Deli,154,pcs,313.71,552.81,2026-08-31,Aisle 04,chilled
Gluten-Free Pista Almond Veg Spring Rolls 1kg,Royal Indian Foods,FROZ-000369,890100656158,Frozen Foods,31,pack,308.16,430.60,2027-02-26,Aisle 09,frozen
Gluten-Free Truffle Infused Amla Juice Pure 1.5L,Patanjali Organics,BEVE-000370,890100656159,Beverages,63,bag,170.02,252.37,2026-08-30,Aisle 05,chilled
Zero-Sugar Golden Ginger Ciabatta Roll 750g,Heritage Goods,BAKE-000371,890100656160,Bakery & Deli,131,pack,76.26,133.92,2026-09-04,Aisle 04,chilled
Extra-Virgin Bath Tissue 6-Pack 24-Pack,Mother Dairy Botanicals,HOUS-000372,890100656161,Household & Personal Care,97,pack,35.18,48.51,2028-05-11,Aisle 11,ambient
Raw Mint Lime Green Peas Fresh 8-Pack,SunBrite Milling,FRES-000373,890100656162,Fresh Produce,59,bag,62.17,103.08,2026-08-30,Aisle 02,ambient
Stone-Ground Broccoli Crowns Family Pack,SunBrite Harvest,FRES-000374,890100656163,Fresh Produce,65,pack,37.73,60.82,2026-09-15,Aisle 02,ambient
Handcrafted Mint Lime Ayurvedic Bath Soap Value Pack,Heritage Co.,HOUS-000375,890100656164,Household & Personal Care,208,pack,218.68,384.57,2027-10-16,Aisle 12,ambient
Premium Rose Infused Chicken Drumsticks 4-Pack,Desi Organics Botanicals,MEAT-000376,890100656165,Meat & Seafood,232,pcs,396.62,555.79,2026-08-31,Aisle 05,chilled
Sweet Sea Salt Stainless Steel Scrubber 3pk 1L,Organic Tattva Milling,HOUS-000377,890100656166,Household & Personal Care,197,tube,323.00,512.57,2027-09-12,Aisle 12,ambient
Free-Range Mint Lime Lemons 150g,Urban Roots Harvest,FRES-000378,890100656167,Fresh Produce,239,pack,39.80,53.34,2026-09-13,Aisle 02,ambient
Gourmet Cinnamon Spice Coriander Leaves 200g,Green Earth Co.,FRES-000379,890100656168,Fresh Produce,222,kg,59.85,76.51,2026-09-11,Aisle 01,ambient
Stone-Ground Surface Floor Cleaner Rose 4-Pack,Nature Harvest Harvest,HOUS-000380,890100656169,Household & Personal Care,48,packet,125.61,177.79,2028-10-23,Aisle 11,ambient
Spiced Cardamom Spiced Royal Basmati Rice 100g,Pure Vedic Harvest,PANT-000381,890100656170,Pantry & Dry Goods,192,can,626.05,1138.93,2026-11-26,Aisle 06,ambient
Gourmet Alphonso Mango Iced Lemon Tea 12-Pack,Saffola Goods,BEVE-000382,890100656171,Beverages,126,bottle,333.97,507.57,2027-08-21,Aisle 06,ambient
Rustic Mixed Berries Frozen 4-Pack,Organic Tattva Naturals,FROZ-000383,890100656172,Frozen Foods,199,packet,149.61,260.89,2027-08-25,Aisle 09,frozen
Sweet Pista Almond Wood-Fired Veggie Pizza 150ml,Satvik Co.,FROZ-000384,890100656173,Frozen Foods,65,pack,374.14,648.09,2026-08-29,Aisle 09,frozen
Natural Garlic & Herb Fruit Cake Slice 250g,SunBrite Farms,BAKE-000385,890100656174,Bakery & Deli,196,pack,233.13,409.18,2026-09-01,Aisle 04,ambient
Gourmet Hash Browns 6pk 12-Pack,Mother Dairy Naturals,FROZ-000386,890100656175,Frozen Foods,180,box,261.92,406.86,2027-02-09,Aisle 08,frozen
Unpolished Biodegradable Garbage Bags 2kg,Bhoomi Goods,HOUS-000387,890100656176,Household & Personal Care,196,bottle,574.68,939.92,2029-01-28,Aisle 12,ambient
Natural Kachi Ghani Mustard Butter Murukku 5L,Catch Agro,SNAC-000388,890100656177,Snacks & Confectionery,140,pack,78.13,135.53,2027-04-22,Aisle 09,ambient
Roasted Rose Infused Mozzarella Shredded 5kg,Royal Indian Plantations,DAIR-000389,890100656178,Dairy & Eggs,215,packet,497.60,769.71,2026-09-05,Aisle 03,chilled
Cold-Pressed Makhana Crunch Cold Pressed Orange Juice 4-Pack,Amul Naturals,BEVE-000390,890100656179,Beverages,131,box,142.67,189.18,2026-08-21,Aisle 06,chilled
Cold-Pressed Hash Browns 6pk 500g,Desi Organics Harvest,FROZ-000391,890100656180,Frozen Foods,79,pack,89.71,121.43,2027-04-11,Aisle 08,frozen
Pure Mutton Curry Cut 1kg,Urban Roots Dairy,MEAT-000392,890100656181,Meat & Seafood,229,pack,337.93,542.34,2026-08-31,Aisle 04,chilled
Golden Cold-Pressed Groundnut Oil 150ml,Catch Provisions,PANT-000393,890100656182,Pantry & Dry Goods,35,can,496.11,702.41,2027-03-07,Aisle 08,ambient
Rustic Jalapeno Lime Sparkling Mineral Water 400g,Vedic Fresh Harvest,BEVE-000394,890100656183,Beverages,140,bottle,351.25,540.41,2027-07-21,Aisle 05,ambient
Wildcrafted Masala Chai Butter Croissants 6-Pack,Tata Botanicals,BAKE-000395,890100656184,Bakery & Deli,70,box,189.99,318.78,2026-09-07,Aisle 04,ambient
Natural Organic Green Tea 750g,Ganga Plantations,BEVE-000396,890100656185,Beverages,14,carton,229.65,302.19,2027-05-06,Aisle 06,chilled
Natural Cream Cheese 750g,Vedic Fresh Harvest,DAIR-000397,890100656186,Dairy & Eggs,195,packet,232.66,318.72,2026-09-23,Aisle 02,chilled
Select Truffle Infused Chicken Sausages 24-Pack,Tata Farms,MEAT-000398,890100656187,Meat & Seafood,178,pack,600.08,972.20,2026-08-31,Aisle 05,chilled
Organic Alphonso Mango Frozen Veg Momos 1L,Everest Botanicals,FROZ-000399,890100656188,Frozen Foods,60,box,350.71,609.51,2027-07-19,Aisle 08,frozen
Artisan Ginger Kombucha 10kg,Nature Harvest Goods,BEVE-000400,890100656189,Beverages,103,can,352.21,497.57,2026-08-30,Aisle 06,chilled
Extra-Virgin Fresh Rohu Fish Snack Pack,Nilgiri Provisions,MEAT-000401,890100656190,Meat & Seafood,210,pack,934.80,1348.83,2026-08-30,Aisle 04,chilled
Stone-Ground Boneless Chicken Breast 500g,Amul Naturals,MEAT-000402,890100656191,Meat & Seafood,210,kg,611.95,931.35,2026-08-29,Aisle 05,chilled
Homestyle Herbal Hand Wash Neem 750g,FarmGold Mills,HOUS-000403,890100656192,Household & Personal Care,30,bottle,43.79,77.11,2026-08-27,Aisle 12,ambient
Unpolished Biodegradable Garbage Bags 500g,Ganga Mills,HOUS-000404,890100656193,Household & Personal Care,139,pack,167.68,231.47,2027-07-26,Aisle 11,ambient
Zero-Sugar Makhana Crunch Roasted Makhana Foxnuts 4-Pack,Green Earth Co.,SNAC-000405,890100656194,Snacks & Confectionery,112,pack,465.54,859.28,2027-05-29,Aisle 09,ambient
Pure Kesar Pista Fresh Mint (Pudina) 250ml,FarmGold Organics,FRES-000406,890100656195,Fresh Produce,192,pcs,152.89,251.68,2026-09-11,Aisle 01,ambient
Whole-Grain Kesar Pista Multigrain Tortillas 10-Pack,Heritage Agro,BAKE-000407,890100656196,Bakery & Deli,176,box,310.39,570.00,2026-09-06,Aisle 03,ambient
Farm-Fresh Clove & Mint Toothpaste 10kg,Desi Organics Farms,HOUS-000408,890100656197,Household & Personal Care,162,packet,71.44,103.02,2028-07-29,Aisle 12,ambient
Grass-Fed Cold Brew Coffee 5kg,Amul Foods,BEVE-000409,890100656198,Beverages,69,bottle,400.96,739.12,2026-11-16,Aisle 06,chilled
Homestyle Truffle Infused Mosquito Vaporizer Refill 100g,Kaveri Botanicals,HOUS-000410,890100656199,Household & Personal Care,43,packet,204.76,291.27,2029-02-17,Aisle 12,ambient
Country Style Chatpata Masala Cold-Pressed Groundnut Oil 350g,Amul Milling,PANT-000411,890100656200,Pantry & Dry Goods,15,bag,58.65,78.06,2027-09-01,Aisle 06,ambient
Spiced Kashmiri Saffron Green Peas Fresh 2L,Amul Co.,FRES-000412,890100656201,Fresh Produce,12,bag,107.22,166.43,2026-09-07,Aisle 01,ambient
Golden Vanilla Bean Banana Chips Kerala Style 5kg,Heritage Kitchens,SNAC-000413,890100656202,Snacks & Confectionery,132,bag,369.33,601.03,2026-11-24,Aisle 09,ambient
Valley Fresh Hash Browns 6pk 2-Pack,Fortune Foods,FROZ-000414,890100656203,Frozen Foods,239,tub,398.95,688.36,2027-04-15,Aisle 08,frozen
Authentic Greek Yogurt 330ml,Fortune Naturals,DAIR-000415,890100656204,Dairy & Eggs,67,bottle,60.99,86.68,2026-09-06,Aisle 02,chilled
Golden Masala Chai Herbal Hand Wash Neem 8-Pack,Bhoomi Agro,HOUS-000416,890100656205,Household & Personal Care,156,bottle,502.46,705.54,2029-02-20,Aisle 11,ambient
Royal Kashmiri Saffron Garlic Focaccia 2-Pack,FarmGold Naturals,BAKE-000417,890100656206,Bakery & Deli,199,pcs,83.52,146.68,2026-09-01,Aisle 04,chilled
Pure Smoked Paprika Fresh Chicken Curry Cut 500g,Nature Harvest Co.,MEAT-000418,890100656207,Meat & Seafood,234,pack,353.43,491.01,2026-08-30,Aisle 04,chilled
Gluten-Free Soan Papdi Box 1kg,Fortune Mills,SNAC-000419,890100656208,Snacks & Confectionery,214,pack,545.95,797.51,2026-12-27,Aisle 10,ambient
Low-Sodium Vanilla Bean Fresh Chicken Curry Cut 330ml,FarmGold Goods,MEAT-000420,890100656209,Meat & Seafood,29,pack,257.65,463.41,2026-08-29,Aisle 05,chilled
Sun-Dried Smoked Chicken Slices Snack Pack,Heritage Plantations,BAKE-000421,890100656210,Bakery & Deli,30,pcs,227.08,322.23,2026-08-29,Aisle 04,ambient
Grass-Fed Feta Cheese 10-Pack,Pashmina Farms,DAIR-000422,890100656211,Dairy & Eggs,91,tub,62.48,110.10,2026-08-31,Aisle 03,chilled
Grass-Fed Cheese Croissant 1L,Vedic Fresh Naturals,BAKE-000423,890100656212,Bakery & Deli,232,pcs,227.64,379.31,2026-08-28,Aisle 03,ambient
Signature Ayurvedic Bath Soap 5L,Deccan Provisions,HOUS-000424,890100656213,Household & Personal Care,42,packet,469.46,771.47,2028-03-27,Aisle 12,ambient
Whole-Grain Organic Brown Sugar 24-Pack,Patanjali Farms,PANT-000425,890100656214,Pantry & Dry Goods,108,jar,366.73,576.93,2028-05-11,Aisle 06,ambient
Extra-Virgin Soan Papdi Box 300g,Dabur Farms,SNAC-000426,890100656215,Snacks & Confectionery,48,box,379.15,654.49,2026-12-08,Aisle 09,ambient
Artisan Cinnamon Spice Almond Milk 1L,Urban Roots Milling,DAIR-000427,890100656216,Dairy & Eggs,234,packet,335.92,474.60,2026-09-22,Aisle 03,chilled
Gourmet Alphonso Mango Ayurvedic Bath Soap 5L,Catch Farms,HOUS-000428,890100656217,Household & Personal Care,92,tube,300.31,485.15,2027-03-26,Aisle 11,ambient
Country Style Garlic & Herb Avocados 1.5L,Himalayan Farms,FRES-000429,890100656218,Fresh Produce,147,pack,72.21,112.12,2026-09-14,Aisle 02,ambient
Raw Golden Ginger Surmai Steaks 1L,Nilgiri Harvest,MEAT-000430,890100656219,Meat & Seafood,201,pack,420.88,543.63,2026-09-01,Aisle 05,chilled
Rustic Papayas 5L,Patanjali Co.,FRES-000431,890100656220,Fresh Produce,41,bunch,20.67,35.95,2026-09-04,Aisle 02,chilled
Unpolished Alphonso Mango Biodegradable Garbage Bags 5L,Saffola Mills,HOUS-000432,890100656221,Household & Personal Care,161,box,366.63,541.48,2029-01-04,Aisle 12,ambient
Rustic Masala Chai Floor Disinfectant Pine 200ml,Royal Indian Harvest,HOUS-000433,890100656222,Household & Personal Care,160,bottle,57.55,80.48,2026-08-28,Aisle 12,ambient
Sweet Pink Himalayan Salt 350g,Nilgiri Milling,PANT-000434,890100656223,Pantry & Dry Goods,156,can,610.55,817.97,2027-07-09,Aisle 07,ambient
Aged Fruit Muffins 10-Pack,Desi Organics Botanicals,BAKE-000435,890100656224,Bakery & Deli,242,pcs,104.44,175.64,2026-08-30,Aisle 03,chilled
Wildcrafted Chatpata Masala Chana Dal Polished 4-Pack,Amul Plantations,PANT-000436,890100656225,Pantry & Dry Goods,242,bag,539.29,872.62,2027-06-11,Aisle 07,ambient
Desi Nagpur Orange Veg Burger Patties 150ml,Saffola Farms,FROZ-000437,890100656226,Frozen Foods,23,pack,251.79,374.41,2027-08-23,Aisle 08,frozen
Grass-Fed Toor Dal Premium 750ml,Organic Tattva Springs,PANT-000438,890100656227,Pantry & Dry Goods,160,packet,260.08,399.15,2027-03-02,Aisle 06,ambient
Roasted Bhujia Sev 1kg,Himalayan Kitchens,SNAC-000439,890100656228,Snacks & Confectionery,46,bar,203.04,293.03,2026-11-30,Aisle 10,ambient
Natural Toasted Sesame Bagel Plain 4pk 10-Pack,SunBrite Organics,BAKE-000440,890100656229,Bakery & Deli,225,pcs,37.72,60.09,2026-09-07,Aisle 03,chilled
Pure Malai Kulfi Bar 200g,Pure Vedic Springs,FROZ-000441,890100656230,Frozen Foods,24,box,179.20,224.21,2027-04-25,Aisle 08,frozen
Artisan Tulsi Honey Masala CTC Tea 50g,Ganga Mills,BEVE-000442,890100656231,Beverages,197,box,233.81,354.30,2026-10-10,Aisle 05,ambient
Traditional Chamomile Herbal Tea 200g,SunBrite Agro,BEVE-000443,890100656232,Beverages,136,box,392.00,619.14,2027-03-25,Aisle 06,chilled
Spiced Feta Cheese 200ml,Deccan Dairy,DAIR-000444,890100656233,Dairy & Eggs,190,carton,403.20,708.94,2026-09-06,Aisle 03,chilled
Pure Cardamom Spiced Moong Dal Namkeen 500g,Mother Dairy Farms,SNAC-000445,890100656234,Snacks & Confectionery,32,pack,55.14,90.35,2027-06-13,Aisle 10,ambient
Cold-Pressed Makhana Crunch Jeera Masala Soda 350g,FarmGold Plantations,BEVE-000446,890100656235,Beverages,239,can,117.94,182.30,2027-05-15,Aisle 06,chilled
Crisp Pav 6-Pack 200ml,Amul Provisions,BAKE-000447,890100656236,Bakery & Deli,243,pack,87.84,124.99,2026-09-03,Aisle 04,chilled
Artisan Chatpata Masala Catla Fish Steaks 250ml,Nature Harvest Foods,MEAT-000448,890100656237,Meat & Seafood,190,pack,462.88,599.50,2026-09-03,Aisle 04,chilled
Whole-Grain Matcha Green Tea Gulab Jamun Tin 24-Pack,Pashmina Goods,SNAC-000449,890100656238,Snacks & Confectionery,37,tub,450.76,761.22,2027-04-25,Aisle 09,ambient
Stone-Ground Tender Coconut Water 500ml,Nilgiri Agro,BEVE-000450,890100656239,Beverages,96,can,424.76,634.52,2027-04-11,Aisle 05,ambient
Farm-Fresh Palak Leaves 100g,FarmGold Dairy,FRES-000451,890100656240,Fresh Produce,51,bag,134.94,224.31,2026-09-03,Aisle 01,ambient
Desi Coconut Cream Guava Chilli Juice 250ml,Catch Springs,BEVE-000452,890100656241,Beverages,144,can,317.30,454.59,2026-12-05,Aisle 05,chilled
Signature Chatpata Masala Frozen Veg Momos 1kg,Desi Organics Dairy,FROZ-000453,890100656242,Frozen Foods,170,bag,88.12,141.06,2026-08-29,Aisle 08,frozen
Zero-Sugar Squid Rings Cleaned 250ml,Patanjali Co.,MEAT-000454,890100656243,Meat & Seafood,146,pcs,763.40,1048.28,2026-09-01,Aisle 05,chilled
Aged Kaju Katli Sweet Box Family Pack,Patanjali Milling,SNAC-000455,890100656244,Snacks & Confectionery,166,bar,233.99,360.45,2026-12-27,Aisle 10,ambient
Whole-Grain Cinnamon Spice Frozen Samosas 12-Pack,Urban Roots Goods,FROZ-000456,890100656245,Frozen Foods,126,bag,280.37,504.83,2027-04-14,Aisle 08,frozen
Extra-Virgin Kashmiri Saffron Electrolyte Energy Drink Snack Pack,Fortune Farms,BEVE-000457,890100656246,Beverages,100,box,68.66,100.10,2027-01-06,Aisle 06,ambient
Gourmet Jalapeno Lime Garlic Naan Frozen 4pk 400g,Himalayan Farms,FROZ-000458,890100656247,Frozen Foods,49,bag,419.09,622.69,2026-12-17,Aisle 08,frozen
Unpolished Tandoori Smoked California Almonds Family Pack,Tata Provisions,SNAC-000459,890100656248,Snacks & Confectionery,239,bar,276.84,459.61,2026-11-05,Aisle 10,ambient
Aged Organic Green Tea Snack Pack,Nilgiri Organics,BEVE-000460,890100656249,Beverages,208,pack,225.05,305.69,2027-03-02,Aisle 05,chilled
Gourmet Vanilla Bean Fruit Cake Slice 1L,Heritage Provisions,BAKE-000461,890100656250,Bakery & Deli,137,pcs,250.93,321.42,2026-09-02,Aisle 04,chilled
Low-Sodium Garlic Bulbs 330ml,Himalayan Farms,FRES-000462,890100656251,Fresh Produce,34,pack,86.64,114.61,2026-08-29,Aisle 02,ambient
Desi Red Chilli & Garlic California Almonds 5kg,Tata Milling,SNAC-000463,890100656252,Snacks & Confectionery,25,pack,175.07,234.66,2027-04-30,Aisle 10,ambient
Signature Mozzarella Shredded 500ml,Amul Plantations,DAIR-000464,890100656253,Dairy & Eggs,61,box,79.31,135.09,2026-08-30,Aisle 02,chilled
Valley Fresh Organic Green Tea 6-Pack,Urban Roots Dairy,BEVE-000465,890100656254,Beverages,23,pack,27.65,50.24,2027-01-20,Aisle 06,chilled
Cold-Pressed Matcha Green Tea Pita Bread 1L,Dabur Milling,BAKE-000466,890100656255,Bakery & Deli,113,pcs,211.25,265.63,2026-09-03,Aisle 04,chilled
Raw Kesar Pista Sweet Potatoes 1kg,Nature Harvest Milling,FRES-000467,890100656256,Fresh Produce,118,bag,143.13,243.18,2026-09-17,Aisle 01,chilled
Unpolished Guavas 1.5L,Fortune Goods,FRES-000468,890100656257,Fresh Produce,172,bag,26.44,43.13,2026-08-30,Aisle 01,ambient
Traditional Dark Chocolate Malai Kulfi Bar 250ml,Vedic Fresh Co.,FROZ-000469,890100656258,Frozen Foods,50,packet,46.78,74.88,2026-12-10,Aisle 09,frozen
Organic Granola Health Bars Value Pack,Urban Roots Botanicals,SNAC-000470,890100656259,Snacks & Confectionery,91,packet,312.86,538.87,2026-11-10,Aisle 10,ambient
Sun-Dried Kokum Sharbat 1kg,Saffola Kitchens,BEVE-000471,890100656260,Beverages,182,bag,284.32,463.71,2026-08-18,Aisle 06,chilled
Whole-Grain Cold Brew Coffee 750g,Nature Harvest Foods,BEVE-000472,890100656261,Beverages,174,bottle,110.26,162.83,2026-10-02,Aisle 06,chilled
Zero-Sugar Fabric Softener Floral 150ml,Himalayan Foods,HOUS-000473,890100656262,Household & Personal Care,154,pack,578.98,1064.25,2027-06-10,Aisle 11,ambient
Crisp Dry Fruits Trail Mix 750ml,Desi Organics Co.,SNAC-000474,890100656263,Snacks & Confectionery,153,bar,233.96,321.61,2027-01-08,Aisle 09,ambient
Traditional Cardamom Spiced Watermelon 50g,Mother Dairy Foods,FRES-000475,890100656264,Fresh Produce,178,bag,91.67,157.94,2026-09-17,Aisle 02,ambient
Cured Sea Salt Mixed Berries Frozen 750g,Himalayan Farms,FROZ-000476,890100656265,Frozen Foods,89,tub,136.31,249.61,2027-07-14,Aisle 08,frozen
Royal Kachi Ghani Mustard Frozen Paneer Cubes 2kg,Saffola Organics,FROZ-000477,890100656266,Frozen Foods,84,bag,164.18,269.46,2026-10-30,Aisle 09,frozen
Gluten-Free Fish Fingers Frozen 1kg,Mother Dairy Foods,FROZ-000478,890100656267,Frozen Foods,28,tub,338.65,504.99,2026-11-09,Aisle 08,frozen
Gluten-Free Iced Lemon Tea 250g,Himalayan Co.,BEVE-000479,890100656268,Beverages,162,bottle,174.38,231.51,2026-12-25,Aisle 06,chilled
