Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Free-Range Rusk Toast 10kg,Everest Milling,BAKE-004655,890100288636,Bakery & Deli,219,pack,25.48,37.17,2026-09-03,Aisle 03,ambient
Gourmet Makhana Crunch Sona Masoori Rice 200g,Himalayan Goods,PANT-004656,890100288637,Pantry & Dry Goods,23,jar,341.09,582.74,2028-06-29,Aisle 06,ambient
Premium Floor Disinfectant Pine Value Pack,Patanjali Provisions,HOUS-004657,890100288638,Household & Personal Care,195,bottle,170.37,238.02,2028-12-31,Aisle 11,ambient
Traditional Filter Coffee Beans 200g,Catch Mills,BEVE-004658,890100288639,Beverages,38,can,388.60,525.10,2027-07-30,Aisle 06,ambient
Roasted Nagpur Orange Bitter Gourd (Karela) 250g,Ganga Agro,FRES-004659,890100288640,Fresh Produce,45,kg,18.19,25.97,2026-09-02,Aisle 02,chilled
Signature Guavas 4-Pack,Tata Mills,FRES-004660,890100288641,Fresh Produce,99,pack,51.87,67.74,2026-09-08,Aisle 01,chilled
Whole-Grain Bamboo Toothbrush 2pk 750ml,Green Earth Organics,HOUS-004661,890100288642,Household & Personal Care,159,packet,485.57,709.89,2028-08-05,Aisle 11,ambient
Golden Urad Dal Whole 300g,Pure Vedic Foods,PANT-004662,890100288643,Pantry & Dry Goods,215,bag,656.52,839.90,2027-07-07,Aisle 06,ambient
Sweet Vanilla Bean Dry Fruits Trail Mix 6-Pack,Saffola Farms,SNAC-004663,890100288644,Snacks & Confectionery,208,tub,355.51,567.68,2026-12-16,Aisle 10,ambient
Organic Cheese Croissant 5L,Tata Dairy,BAKE-004664,890100288645,Bakery & Deli,83,pack,168.78,257.41,2026-09-09,Aisle 04,chilled
Premium Desi Cow Ghee 5kg,Ganga Naturals,DAIR-004665,890100288646,Dairy & Eggs,60,box,217.16,380.37,2026-09-09,Aisle 03,chilled
Unpolished Caramelized Onion Pears 1L,Green Earth Botanicals,FRES-004666,890100288647,Fresh Produce,93,kg,25.26,34.60,2026-09-01,Aisle 01,ambient
Wildcrafted Sweet Tamarind Feta Cheese 300g,Urban Roots Springs,DAIR-004667,890100288648,Dairy & Eggs,27,carton,360.00,542.98,2026-09-25,Aisle 02,chilled
Heritage Frozen Samosas 200ml,Pashmina Provisions,FROZ-004668,890100288649,Frozen Foods,104,bag,219.46,352.54,2027-06-04,Aisle 09,frozen
Sweet Cauliflower 750ml,Himalayan Kitchens,FRES-004669,890100288650,Fresh Produce,118,kg,72.11,127.79,2026-09-12,Aisle 02,ambient
Country Style Kashmiri Saffron Poha Thick Flakes 24-Pack,Pure Vedic Botanicals,PANT-004670,890100288651,Pantry & Dry Goods,168,bottle,558.36,933.99,2027-09-26,Aisle 06,ambient
Homestyle Matcha Green Tea Mutton Curry Cut 150ml,SunBrite Botanicals,MEAT-004671,890100288652,Meat & Seafood,134,kg,683.83,1039.29,2026-08-29,Aisle 05,chilled
Country Style Ajwain & Jeera Almond Milk 1L,Mother Dairy Farms,DAIR-004672,890100288653,Dairy & Eggs,91,carton,304.37,544.79,2026-09-19,Aisle 02,chilled
Desi Fresh Mosambi Juice 200g,Urban Roots Botanicals,BEVE-004673,890100288654,Beverages,245,can,382.89,699.41,2027-02-09,Aisle 05,ambient
Artisan Makhana Crunch Cinnamon Swirl Buns 6-Pack,Dabur Dairy,BAKE-004674,890100288655,Bakery & Deli,14,pack,205.78,310.64,2026-09-09,Aisle 03,ambient
Raw Dark Chocolate Boneless Chicken Breast 1L,Green Earth Foods,MEAT-004675,890100288656,Meat & Seafood,135,pack,231.65,365.44,2026-08-31,Aisle 04,chilled
Low-Sodium Kesar Pista Aloo Tikki 8-Pack 2-Pack,Green Earth Mills,FROZ-004676,890100288657,Frozen Foods,239,packet,65.59,90.32,2027-06-30,Aisle 09,frozen
Smoked Brownie Bites 4-Pack,Vedic Fresh Agro,BAKE-004677,890100288658,Bakery & Deli,214,box,198.46,345.84,2026-09-05,Aisle 03,chilled
Stone-Ground Bottle Gourd (Lauki) 4-Pack,Patanjali Foods,FRES-004678,890100288659,Fresh Produce,24,pack,150.92,193.33,2026-08-31,Aisle 02,ambient
Gourmet Cinnamon Spice Green Peas Fresh 1L,Saffola Mills,FRES-004679,890100288660,Fresh Produce,176,bag,106.67,175.77,2026-09-16,Aisle 02,chilled
Grass-Fed Dark Chocolate Roasted Salted Cashews 200g,Nilgiri Plantations,SNAC-004680,890100288661,Snacks & Confectionery,169,box,54.47,90.94,2027-03-08,Aisle 09,ambient
Golden Paneer Tikka Deli 10-Pack,Mother Dairy Botanicals,BAKE-004681,890100288662,Bakery & Deli,197,pack,314.76,505.97,2026-09-09,Aisle 04,ambient
Select Greek Yogurt 400g,Nature Harvest Agro,DAIR-004682,890100288663,Dairy & Eggs,160,bottle,441.68,810.17,2026-08-17,Aisle 02,chilled
Crisp Makhana Crunch Veg Burger Patties 2L,Desi Organics Mills,FROZ-004683,890100288664,Frozen Foods,222,box,133.15,193.09,2027-02-01,Aisle 08,frozen
Smoked Coconut Cream Lavash Crackers 100g,Deccan Kitchens,BAKE-004684,890100288665,Bakery & Deli,215,pack,302.92,464.94,2026-08-28,Aisle 04,ambient
Free-Range Alphonso Mango Floor Disinfectant Pine 1.5L,Tata Goods,HOUS-004685,890100288666,Household & Personal Care,219,box,533.22,796.93,2027-10-24,Aisle 12,ambient
Smoked Makhana Crunch Filter Coffee Beans 330ml,Patanjali Naturals,BEVE-004686,890100288667,Beverages,237,bag,166.05,276.12,2026-11-08,Aisle 05,ambient
Premium Edamame Pods Snack Pack,Desi Organics Provisions,FROZ-004687,890100288668,Frozen Foods,196,pack,198.73,367.63,2026-10-27,Aisle 08,frozen
Roasted Clove & Mint Toothpaste 400g,Dabur Dairy,HOUS-004688,890100288669,Household & Personal Care,89,tube,169.56,221.46,2028-10-20,Aisle 11,ambient
Rustic Kesar Pista Smoked Chicken Slices 4-Pack,Pure Vedic Dairy,BAKE-004689,890100288670,Bakery & Deli,155,pack,260.22,405.61,2026-08-29,Aisle 03,chilled
Grass-Fed Garlic & Herb Garlic Naan Frozen 4pk 150g,Catch Mills,FROZ-004690,890100288671,Frozen Foods,73,packet,410.93,601.53,2027-04-02,Aisle 09,frozen
Heritage Alphonso Mango Roasted Salted Cashews 1kg,Urban Roots Mills,SNAC-004691,890100288672,Snacks & Confectionery,132,box,82.70,149.14,2027-05-04,Aisle 10,ambient
Natural Tandoori Smoked Basa Fish Fillets 1kg,Dabur Mills,MEAT-004692,890100288673,Meat & Seafood,103,pcs,906.36,1579.60,2026-09-01,Aisle 05,chilled
Authentic Sea Salt Cauliflower 24-Pack,Everest Botanicals,FRES-004693,890100288674,Fresh Produce,89,bag,120.85,201.13,2026-08-15,Aisle 02,chilled
Desi Lemon Pepper Multigrain Tortillas Snack Pack,Heritage Goods,BAKE-004694,890100288675,Bakery & Deli,73,pack,101.69,171.10,2026-08-29,Aisle 04,chilled
Aged Makhana Crunch Urad Dal Whole 10kg,Green Earth Plantations,PANT-004695,890100288676,Pantry & Dry Goods,172,box,136.63,244.61,2027-06-03,Aisle 07,ambient
Rustic Extra Virgin Olive Oil 250ml,Himalayan Agro,PANT-004696,890100288677,Pantry & Dry Goods,87,bag,558.44,867.31,2028-07-16,Aisle 07,ambient
Wildcrafted Makhana Crunch Cold Pressed Orange Juice 750ml,Pure Vedic Agro,BEVE-004697,890100288678,Beverages,212,bag,179.45,272.95,2026-11-18,Aisle 05,ambient
Extra-Virgin Lemons 150g,Ganga Botanicals,FRES-004698,890100288679,Fresh Produce,30,pack,97.37,150.44,2026-09-02,Aisle 02,ambient
Cold-Pressed Organic Rolled Oats 150ml,Mother Dairy Springs,PANT-004699,890100288680,Pantry & Dry Goods,66,box,232.79,376.73,2028-02-29,Aisle 08,ambient
Unpolished Jalapeno Lime Organic Green Tea 2L,Dabur Springs,BEVE-004700,890100288681,Beverages,106,bottle,286.59,496.12,2027-04-10,Aisle 06,chilled
Artisan Golden Ginger Urad Dal Whole 200g,Urban Roots Foods,PANT-004701,890100288682,Pantry & Dry Goods,244,packet,529.84,873.77,2027-10-31,Aisle 07,ambient
Spiced Wood-Fired Veggie Pizza Snack Pack,Vedic Fresh Agro,FROZ-004702,890100288683,Frozen Foods,134,packet,365.63,594.49,2026-11-05,Aisle 08,frozen
Unpolished Smoked Paprika Pineapples 1.5L,SunBrite Farms,FRES-004703,890100288684,Fresh Produce,139,bunch,20.11,25.19,2026-08-30,Aisle 02,ambient
Signature Kaju Katli Sweet Box 5kg,Saffola Dairy,SNAC-004704,890100288685,Snacks & Confectionery,96,tub,51.91,90.42,2027-03-27,Aisle 09,ambient
Sun-Dried Mutton Chops 200ml,Vedic Fresh Agro,MEAT-004705,890100288686,Meat & Seafood,37,pack,217.63,401.87,2026-09-02,Aisle 04,chilled
Sweet Fish Fingers Frozen 150ml,Urban Roots Organics,FROZ-004706,890100288687,Frozen Foods,24,packet,283.50,511.84,2027-08-05,Aisle 09,frozen
Crisp Granola Health Bars 10kg,Heritage Mills,SNAC-004707,890100288688,Snacks & Confectionery,118,bag,429.41,574.12,2026-11-06,Aisle 10,ambient
Organic Ginger Root 1L,Bhoomi Harvest,FRES-004708,890100288689,Fresh Produce,150,bunch,97.79,128.51,2026-09-07,Aisle 02,ambient
Aged Lemon Pepper Fresh Rohu Fish 24-Pack,Patanjali Provisions,MEAT-004709,890100288690,Meat & Seafood,184,pcs,789.30,1234.68,2026-08-30,Aisle 04,chilled
Cured Garlic & Herb Apple Cider Vinegar Drink 400g,Patanjali Mills,BEVE-004710,890100288691,Beverages,228,bottle,336.12,514.97,2027-07-11,Aisle 05,chilled
Cold-Pressed Nagpur Orange Bhujia Sev 8-Pack,Himalayan Foods,SNAC-004711,890100288692,Snacks & Confectionery,54,pack,196.19,341.86,2027-05-17,Aisle 10,ambient
Select Masala Chai Mosquito Vaporizer Refill Family Pack,Saffola Provisions,HOUS-004712,890100288693,Household & Personal Care,138,packet,349.70,543.64,2027-06-03,Aisle 11,ambient
Desi Ajwain & Jeera Organic Sharbati Atta 1.5L,Bhoomi Co.,PANT-004713,890100288694,Pantry & Dry Goods,166,bottle,190.39,272.91,2028-07-02,Aisle 08,ambient
Grass-Fed Malai Kulfi Bar 1L,Pure Vedic Milling,FROZ-004714,890100288695,Frozen Foods,118,packet,257.30,443.40,2026-08-29,Aisle 08,frozen
Sun-Dried Curd Tub (Dahi) Value Pack,Kaveri Farms,DAIR-004715,890100288696,Dairy & Eggs,74,bottle,203.21,336.03,2026-09-20,Aisle 03,chilled
Whole-Grain Lemon Pepper French Fries Crispy 500g,Tata Goods,FROZ-004716,890100288697,Frozen Foods,42,packet,293.31,472.62,2027-04-26,Aisle 09,frozen
Natural Paneer Block 150g,Organic Tattva Goods,DAIR-004717,890100288698,Dairy & Eggs,54,pack,206.65,375.60,2026-08-30,Aisle 03,chilled
Heritage Smoked Paprika Bath Tissue 6-Pack 12-Pack,Tata Kitchens,HOUS-004718,890100288699,Household & Personal Care,35,box,104.45,163.35,2027-04-16,Aisle 12,ambient
Stone-Ground Gulab Jamun Tin 500g,Everest Naturals,SNAC-004719,890100288700,Snacks & Confectionery,240,bar,504.66,681.70,2026-08-16,Aisle 10,ambient
Cured Alphonso Mango Pink Himalayan Salt Family Pack,Catch Co.,PANT-004720,890100288701,Pantry & Dry Goods,71,bottle,443.44,776.91,2027-10-26,Aisle 06,ambient
Gluten-Free Lavash Crackers 350g,Pashmina Mills,BAKE-004721,890100288702,Bakery & Deli,26,pack,193.39,250.27,2026-09-07,Aisle 03,chilled
Traditional Smoked Chicken Slices 2L,Fortune Dairy,BAKE-004722,890100288703,Bakery & Deli,115,box,59.26,100.13,2026-09-09,Aisle 04,chilled
Traditional Vanilla Bean Pav 6-Pack 500ml,Green Earth Agro,BAKE-004723,890100288704,Bakery & Deli,92,box,244.24,315.57,2026-09-01,Aisle 04,ambient
Homestyle Cinnamon Swirl Buns 24-Pack,Catch Dairy,BAKE-004724,890100288705,Bakery & Deli,23,pack,40.42,62.07,2026-09-08,Aisle 04,ambient
Sweet Caramelized Onion Liquid Laundry Detergent 150ml,Tata Co.,HOUS-004725,890100288706,Household & Personal Care,18,pack,113.83,171.05,2028-05-04,Aisle 12,ambient
Low-Sodium Brownie Bites 50g,Satvik Milling,BAKE-004726,890100288707,Bakery & Deli,159,pack,196.87,310.96,2026-09-04,Aisle 04,ambient
Aged Mint Lime Cold Brew Coffee 300g,Deccan Provisions,BEVE-004727,890100288708,Beverages,243,carton,182.63,231.84,2027-02-23,Aisle 06,chilled
Handcrafted Double Toned Milk 1L,Ganga Harvest,DAIR-004728,890100288709,Dairy & Eggs,154,box,432.89,569.61,2026-08-28,Aisle 02,chilled
Artisan Sea Salt Cold-Pressed Groundnut Oil Family Pack,Deccan Botanicals,PANT-004729,890100288710,Pantry & Dry Goods,47,can,344.89,553.70,2028-05-06,Aisle 06,ambient
Cured Red Onions 10kg,Vedic Fresh Dairy,FRES-004730,890100288711,Fresh Produce,107,kg,139.06,229.86,2026-09-11,Aisle 02,chilled
Heritage Moong Dal Namkeen 2L,Saffola Organics,SNAC-004731,890100288712,Snacks & Confectionery,13,box,439.57,562.29,2026-08-24,Aisle 10,ambient
Grass-Fed Tiger Prawns Jumbo 2L,Deccan Dairy,MEAT-004732,890100288713,Meat & Seafood,148,kg,436.09,627.89,2026-08-31,Aisle 05,chilled
Traditional Red Chilli & Garlic Shampoo Anti-Dandruff 5L,Kaveri Organics,HOUS-004733,890100288714,Household & Personal Care,48,bottle,309.52,438.22,2027-07-15,Aisle 12,ambient
Aged Garlic & Herb Stainless Steel Scrubber 3pk 200ml,Dabur Agro,HOUS-004734,890100288715,Household & Personal Care,224,packet,589.48,827.80,2028-10-20,Aisle 11,ambient
Gluten-Free Clove & Mint Toothpaste 2kg,Heritage Foods,HOUS-004735,890100288716,Household & Personal Care,7,pack,158.46,226.78,2029-05-09,Aisle 12,ambient
Cured Tandoori Smoked Fresh Mosambi Juice 50g,Nature Harvest Agro,BEVE-004736,890100288717,Beverages,19,can,341.52,615.13,2027-04-30,Aisle 05,ambient
Signature Truffle Infused Cold-Pressed Groundnut Oil 750ml,Deccan Naturals,PANT-004737,890100288718,Pantry & Dry Goods,41,packet,745.25,1149.94,2026-08-19,Aisle 06,ambient
Smoked Ajwain & Jeera Organic Green Tea 100g,FarmGold Botanicals,BEVE-004738,890100288719,Beverages,223,box,75.97,105.08,2027-05-22,Aisle 06,chilled
Signature Kachi Ghani Mustard Paneer Paratha Frozen 24-Pack,Deccan Foods,FROZ-004739,890100288720,Frozen Foods,193,tub,351.80,451.91,2026-08-27,Aisle 09,frozen
Stone-Ground Kashmiri Saffron Himalayan Spring Water 200ml,Nilgiri Naturals,BEVE-004740,890100288721,Beverages,4,bag,186.33,280.49,2027-06-08,Aisle 06,ambient
Sweet Multigrain Tortillas 200g,Mother Dairy Agro,BAKE-004741,890100288722,Bakery & Deli,142,box,188.72,287.53,2026-08-29,Aisle 03,ambient
Authentic Toasted Sesame Spicy Peanut Chikki 350g,Heritage Co.,SNAC-004742,890100288723,Snacks & Confectionery,102,bar,24.54,40.87,2026-10-11,Aisle 09,ambient
Heritage Pista Almond Liquid Laundry Detergent 750g,Satvik Organics,HOUS-004743,890100288724,Household & Personal Care,227,pack,259.54,350.11,2028-08-05,Aisle 12,ambient
Homestyle Sea Salt Ginger Kombucha 5L,Satvik Botanicals,BEVE-004744,890100288725,Beverages,27,box,256.18,465.61,2026-08-23,Aisle 06,ambient
Homestyle Iced Lemon Tea 750ml,Heritage Mills,BEVE-004745,890100288726,Beverages,122,carton,377.69,663.77,2026-11-28,Aisle 06,chilled
Artisan Cashew Paste Curry Base 1.5L,Vedic Fresh Foods,PANT-004746,890100288727,Pantry & Dry Goods,60,bag,328.04,593.38,2027-04-08,Aisle 08,ambient
Sun-Dried Cow Milk 12-Pack,Nilgiri Agro,DAIR-004747,890100288728,Dairy & Eggs,120,carton,254.27,411.87,2026-09-21,Aisle 02,chilled
Stone-Ground Sweet Tamarind Guavas 5L,Patanjali Botanicals,FRES-004748,890100288729,Fresh Produce,160,pack,82.20,123.91,2026-09-14,Aisle 01,chilled
Golden Coconut Cream Brioche Burger Buns 300g,Nature Harvest Organics,BAKE-004749,890100288730,Bakery & Deli,226,pack,179.57,321.59,2026-09-05,Aisle 03,chilled
Valley Fresh Ajwain & Jeera Raw Wildflower Honey 50g,Pure Vedic Harvest,PANT-004750,890100288731,Pantry & Dry Goods,127,packet,34.44,58.66,2027-10-09,Aisle 06,ambient
Desi Fruit Cake Slice 500ml,Bhoomi Plantations,BAKE-004751,890100288732,Bakery & Deli,69,pcs,129.13,187.47,2026-08-30,Aisle 04,ambient
Grass-Fed Toasted Sesame Extra Virgin Olive Oil Value Pack,Nilgiri Springs,PANT-004752,890100288733,Pantry & Dry Goods,51,box,528.91,880.26,2026-08-24,Aisle 06,ambient
Artisan Jalapeno Lime Frozen Green Peas Family Pack,Catch Mills,FROZ-004753,890100288734,Frozen Foods,41,packet,179.20,239.45,2027-07-29,Aisle 08,frozen
Rustic Atlantic Salmon Fillet 150g,Patanjali Naturals,MEAT-004754,890100288735,Meat & Seafood,29,kg,484.95,897.06,2026-09-01,Aisle 05,chilled
Raw Garlic Bulbs 100g,Ganga Plantations,FRES-004755,890100288736,Fresh Produce,225,kg,49.46,65.92,2026-09-06,Aisle 02,ambient
Unpolished Cinnamon Spice Feta Cheese 100g,Saffola Provisions,DAIR-004756,890100288737,Dairy & Eggs,233,carton,226.18,346.47,2026-09-26,Aisle 03,chilled
Low-Sodium Crab Meat Fresh 250g,Urban Roots Naturals,MEAT-004757,890100288738,Meat & Seafood,160,pcs,378.85,683.02,2026-09-01,Aisle 04,chilled
Aged Carrots 6-Pack,Organic Tattva Harvest,FRES-004758,890100288739,Fresh Produce,157,bag,153.64,199.63,2026-09-14,Aisle 01,ambient
Sweet Toasted Sesame Banana Chips Kerala Style 4-Pack,Patanjali Harvest,SNAC-004759,890100288740,Snacks & Confectionery,79,pack,235.24,388.28,2027-05-31,Aisle 09,ambient
Handcrafted Masala Potato Chips 4-Pack,Desi Organics Farms,SNAC-004760,890100288741,Snacks & Confectionery,51,packet,115.13,172.35,2026-12-15,Aisle 09,ambient
Cold-Pressed Vanilla Bean Diet Mixture Namkeen 200ml,Nature Harvest Goods,SNAC-004761,890100288742,Snacks & Confectionery,40,box,490.23,891.54,2027-05-06,Aisle 09,ambient
Rustic French Fries Crispy 2-Pack,Nature Harvest Organics,FROZ-004762,890100288743,Frozen Foods,173,box,89.67,139.45,2027-05-02,Aisle 08,frozen
Royal Smoked Paprika Organic Sharbati Atta Value Pack,Royal Indian Botanicals,PANT-004763,890100288744,Pantry & Dry Goods,224,bottle,607.15,767.37,2027-09-12,Aisle 07,ambient
Spiced Kesar Pista Ayurvedic Bath Soap 200ml,Everest Harvest,HOUS-004764,890100288745,Household & Personal Care,234,box,315.45,530.83,2027-10-08,Aisle 12,ambient
Roasted Matcha Green Tea Fruit Cake Slice 1.5L,Bhoomi Botanicals,BAKE-004765,890100288746,Bakery & Deli,173,box,114.27,167.00,2026-09-06,Aisle 04,chilled
Homestyle Lemon Pepper Cream Cheese 750g,Desi Organics Foods,DAIR-004766,890100288747,Dairy & Eggs,227,tub,395.46,612.18,2026-09-15,Aisle 03,chilled
Golden Toasted Sesame Green Peas Fresh 4-Pack,SunBrite Foods,FRES-004767,890100288748,Fresh Produce,239,kg,157.94,209.72,2026-09-02,Aisle 01,chilled
Country Style Red Chilli & Garlic Broccoli Crowns 200ml,Urban Roots Springs,FRES-004768,890100288749,Fresh Produce,118,pcs,121.44,202.41,2026-09-04,Aisle 01,ambient
Zero-Sugar Ajwain & Jeera Lentils Red Masoor 6-Pack,Fortune Dairy,PANT-004769,890100288750,Pantry & Dry Goods,216,box,548.75,848.91,2028-01-14,Aisle 08,ambient
Grass-Fed Garlic & Herb Chicken Frankfurters 300g,Himalayan Harvest,BAKE-004770,890100288751,Bakery & Deli,210,pack,39.84,64.18,2026-08-30,Aisle 03,ambient
Wildcrafted Cinnamon Swirl Buns 2L,Desi Organics Springs,BAKE-004771,890100288752,Bakery & Deli,109,box,227.43,364.74,2026-09-09,Aisle 04,chilled
Zero-Sugar Chatpata Masala Kitchen Paper Towels 4-Roll 750ml,Deccan Goods,HOUS-004772,890100288753,Household & Personal Care,136,bottle,514.27,723.39,2026-08-28,Aisle 12,ambient
Zero-Sugar Desi Cow Ghee 5L,Himalayan Harvest,DAIR-004773,890100288754,Dairy & Eggs,201,pack,137.10,246.71,2026-09-07,Aisle 02,chilled
Cold-Pressed Cardamom Spiced Fabric Softener Floral 200ml,Vedic Fresh Farms,HOUS-004774,890100288755,Household & Personal Care,223,box,402.08,651.03,2028-10-27,Aisle 11,ambient
Rustic Bagel Plain 4pk 4-Pack,Kaveri Farms,BAKE-004775,890100288756,Bakery & Deli,85,box,103.29,181.61,2026-08-31,Aisle 03,chilled
Royal Fruit Muffins 6-Pack,Satvik Provisions,BAKE-004776,890100288757,Bakery & Deli,209,pack,183.89,285.15,2026-08-31,Aisle 03,chilled
Cured Ajwain & Jeera Watermelon 500g,Heritage Mills,FRES-004777,890100288758,Fresh Produce,95,pack,126.03,194.99,2026-09-17,Aisle 02,ambient
Valley Fresh Alphonso Mango Custard Apple (Sitaphal) 1L,Deccan Naturals,FRES-004778,890100288759,Fresh Produce,154,pack,114.12,187.74,2026-09-14,Aisle 01,ambient
Cold-Pressed Rose Infused Broccoli Crowns 2-Pack,Heritage Goods,FRES-004779,890100288760,Fresh Produce,14,pack,115.76,171.29,2026-09-10,Aisle 01,ambient
Roasted Matcha Green Tea Veg Spring Rolls 10kg,Desi Organics Dairy,FROZ-004780,890100288761,Frozen Foods,240,packet,200.98,327.88,2027-06-22,Aisle 08,frozen
Authentic Catla Fish Steaks 10kg,Heritage Milling,MEAT-004781,890100288762,Meat & Seafood,17,pcs,670.58,1106.45,2026-08-31,Aisle 05,chilled
Select Curd Tub (Dahi) 24-Pack,Pashmina Foods,DAIR-004782,890100288763,Dairy & Eggs,93,box,518.93,896.78,2026-08-30,Aisle 03,chilled
Raw Tulsi Honey Surface Floor Cleaner Rose Value Pack,Fortune Harvest,HOUS-004783,890100288764,Household & Personal Care,86,packet,230.66,326.27,2027-03-03,Aisle 12,ambient
Farm-Fresh California Almonds 2kg,Heritage Botanicals,SNAC-004784,890100288765,Snacks & Confectionery,122,tub,443.43,649.38,2027-02-28,Aisle 09,ambient
Handcrafted Masala Chai Cold Brew Coffee 750ml,Mother Dairy Naturals,BEVE-004785,890100288766,Beverages,154,carton,70.79,120.64,2027-02-10,Aisle 06,ambient
Rustic Kashmiri Saffron Moong Dal Washed 1kg,Amul Organics,PANT-004786,890100288767,Pantry & Dry Goods,121,box,328.00,559.58,2026-08-28,Aisle 08,ambient
Cured Gourmet Cookies Choco-Chip 6-Pack,Organic Tattva Milling,SNAC-004787,890100288768,Snacks & Confectionery,41,tub,518.97,858.48,2027-03-12,Aisle 10,ambient
Gourmet Matcha Green Tea Flavored Yogurt Value Pack,Everest Kitchens,DAIR-004788,890100288769,Dairy & Eggs,75,bottle,513.18,807.40,2026-09-16,Aisle 03,chilled
Gourmet Fish Fingers Frozen 150g,Everest Plantations,FROZ-004789,890100288770,Frozen Foods,233,packet,408.58,646.94,2027-07-30,Aisle 09,frozen
Crisp Coconut Cream Bagel Plain 4pk 10kg,Patanjali Plantations,BAKE-004790,890100288771,Bakery & Deli,194,pack,27.72,37.10,2026-08-29,Aisle 03,chilled
Natural Sweet Tamarind Edamame Pods 150g,Satvik Organics,FROZ-004791,890100288772,Frozen Foods,156,bag,132.70,200.10,2027-01-09,Aisle 09,frozen
Wildcrafted Rose Infused Fresh Mosambi Juice 250g,Urban Roots Kitchens,BEVE-004792,890100288773,Beverages,235,bag,443.04,617.05,2026-10-10,Aisle 06,chilled
Premium Curd Tub (Dahi) 5kg,Bhoomi Goods,DAIR-004793,890100288774,Dairy & Eggs,24,carton,499.29,691.39,2026-09-07,Aisle 03,chilled
Low-Sodium Papayas 5kg,Ganga Botanicals,FRES-004794,890100288775,Fresh Produce,189,pack,148.79,254.72,2026-09-14,Aisle 02,ambient
Stone-Ground Makhana Crunch Almond Milk 200g,Deccan Dairy,DAIR-004795,890100288776,Dairy & Eggs,217,carton,509.10,788.58,2026-09-22,Aisle 02,chilled
Farm-Fresh Vanilla Bean Cheese Croissant Snack Pack,SunBrite Milling,BAKE-004796,890100288777,Bakery & Deli,169,pack,84.42,123.02,2026-09-01,Aisle 03,chilled
Gourmet Tulsi Honey Kaju Katli Sweet Box 24-Pack,Pashmina Dairy,SNAC-004797,890100288778,Snacks & Confectionery,7,tub,364.83,612.17,2027-01-31,Aisle 09,ambient
Premium Kashmiri Saffron Veg Burger Patties 2-Pack,Desi Organics Goods,FROZ-004798,890100288779,Frozen Foods,18,tub,99.74,138.64,2026-08-22,Aisle 08,frozen
Heritage Smoked Paprika Organic Green Tea 1L,Fortune Milling,BEVE-004799,890100288780,Beverages,165,carton,34.07,45.92,2026-11-01,Aisle 06,chilled
Desi Golden Ginger Chicken Sausages 5L,Pure Vedic Foods,MEAT-004800,890100288781,Meat & Seafood,69,pack,720.48,943.90,2026-08-29,Aisle 04,chilled
Farm-Fresh Red Chilli & Garlic Badam Milk Drink 250g,Urban Roots Naturals,BEVE-004801,890100288782,Beverages,150,pack,43.46,61.74,2027-05-05,Aisle 06,ambient
Signature Granola Health Bars 250ml,Himalayan Botanicals,SNAC-004802,890100288783,Snacks & Confectionery,230,packet,327.59,516.67,2026-11-07,Aisle 09,ambient
Traditional Veg Burger Patties 350g,Patanjali Mills,FROZ-004803,890100288784,Frozen Foods,240,packet,317.21,514.58,2027-01-29,Aisle 09,frozen
Valley Fresh Cinnamon Spice Desi Cow Ghee 2-Pack,Pure Vedic Farms,DAIR-004804,890100288785,Dairy & Eggs,30,box,404.11,735.14,2026-09-25,Aisle 03,chilled
Aged Sweet Tamarind Bagel Plain 4pk 1L,Kaveri Botanicals,BAKE-004805,890100288786,Bakery & Deli,61,pack,262.13,433.46,2026-08-30,Aisle 03,ambient
Signature Cream Cheese Family Pack,Urban Roots Farms,DAIR-004806,890100288787,Dairy & Eggs,197,pack,231.03,375.48,2026-09-21,Aisle 03,chilled
Traditional Banana Chips Kerala Style 2-Pack,Royal Indian Kitchens,SNAC-004807,890100288788,Snacks & Confectionery,62,box,395.59,613.10,2027-02-16,Aisle 09,ambient
Crisp Red Chilli & Garlic Cow Milk 24-Pack,SunBrite Dairy,DAIR-004808,890100288789,Dairy & Eggs,92,tub,211.48,268.31,2026-09-03,Aisle 02,chilled
Sweet Red Chilli & Garlic Sparkling Mineral Water 250ml,Vedic Fresh Agro,BEVE-004809,890100288790,Beverages,80,can,131.61,206.17,2026-12-20,Aisle 06,chilled
Plant-Based Kashmiri Saffron Stainless Steel Scrubber 3pk 750g,Desi Organics Co.,HOUS-004810,890100288791,Household & Personal Care,100,pack,452.61,837.08,2028-02-12,Aisle 11,ambient
Farm-Fresh Red Chilli & Garlic Aloo Tikki 8-Pack 400g,Catch Goods,FROZ-004811,890100288792,Frozen Foods,107,bag,145.80,199.27,2027-02-01,Aisle 09,frozen
Extra-Virgin Chatpata Masala Kokum Sharbat Snack Pack,Catch Mills,BEVE-004812,890100288793,Beverages,55,box,91.45,134.75,2027-04-16,Aisle 05,ambient
Valley Fresh Red Chilli & Garlic Chicken Salami 150g,Pure Vedic Milling,BAKE-004813,890100288794,Bakery & Deli,60,pack,102.08,171.76,2026-08-30,Aisle 04,chilled
