Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Plant-Based Jalapeno Lime Greek Yogurt 300g,Desi Organics Goods,DAIR-002265,890100641263,Dairy & Eggs,224,carton,423.65,755.25,2026-09-16,Aisle 02,chilled
Extra-Virgin Vanilla Bean Soan Papdi Box 250ml,Urban Roots Dairy,SNAC-002266,890100641264,Snacks & Confectionery,160,bag,513.08,712.01,2026-10-20,Aisle 09,ambient
Spiced Coconut Cream Pasture Eggs 12-Pack,Pashmina Goods,DAIR-002267,890100641265,Dairy & Eggs,18,pack,98.82,128.96,2026-09-05,Aisle 03,chilled
Valley Fresh Lassi Mango Infused 1kg,Saffola Naturals,DAIR-002268,890100641266,Dairy & Eggs,164,carton,267.23,347.72,2026-09-17,Aisle 02,chilled
Artisan Red Chilli & Garlic Garlic Bulbs 350g,Pashmina Goods,FRES-002269,890100641267,Fresh Produce,171,kg,149.46,226.83,2026-08-31,Aisle 02,ambient
Desi Dark Chocolate Extra Virgin Olive Oil 750g,Green Earth Botanicals,PANT-002270,890100641268,Pantry & Dry Goods,137,jar,713.81,1248.48,2027-12-28,Aisle 08,ambient
Extra-Virgin Frozen Samosas 330ml,Fortune Farms,FROZ-002271,890100641269,Frozen Foods,20,bag,182.83,326.11,2027-07-30,Aisle 08,frozen
Grass-Fed Mustard Oil Kachi Ghani 10-Pack,Everest Kitchens,PANT-002272,890100641270,Pantry & Dry Goods,88,packet,684.45,1045.95,2026-08-27,Aisle 08,ambient
Sweet Frozen Samosas 250g,Patanjali Provisions,FROZ-002273,890100641271,Frozen Foods,95,bag,211.12,370.76,2026-12-17,Aisle 08,frozen
Cold-Pressed Alphonso Mango Paneer Tikka Deli 10-Pack,Catch Organics,BAKE-002274,890100641272,Bakery & Deli,37,box,309.25,492.50,2026-09-08,Aisle 03,chilled
Farm-Fresh Truffle Infused Chicken Frankfurters 330ml,Urban Roots Plantations,BAKE-002275,890100641273,Bakery & Deli,47,pack,140.74,222.83,2026-09-01,Aisle 04,chilled
Valley Fresh Garlic Bulbs 100g,FarmGold Plantations,FRES-002276,890100641274,Fresh Produce,246,kg,63.31,112.17,2026-09-16,Aisle 02,ambient
Heritage Tiger Prawns Jumbo 200g,Desi Organics Botanicals,MEAT-002277,890100641275,Meat & Seafood,114,kg,257.82,336.09,2026-08-29,Aisle 04,chilled
Premium Kaju Katli Sweet Box 8-Pack,Patanjali Provisions,SNAC-002278,890100641276,Snacks & Confectionery,36,tub,367.59,587.40,2026-10-24,Aisle 09,ambient
Plant-Based Ajwain & Jeera Lavash Crackers 12-Pack,Bhoomi Dairy,BAKE-002279,890100641277,Bakery & Deli,142,box,179.51,262.62,2026-08-31,Aisle 03,ambient
Smoked Vanilla Bean Banana Chips Kerala Style 150ml,Satvik Goods,SNAC-002280,890100641278,Snacks & Confectionery,52,bag,119.85,218.47,2027-02-24,Aisle 10,ambient
Rustic Apple Cider Vinegar Drink Snack Pack,Catch Mills,BEVE-002281,890100641279,Beverages,227,can,181.84,320.69,2026-11-27,Aisle 05,chilled
Free-Range Nagpur Orange Malai Kulfi Bar 100g,Organic Tattva Botanicals,FROZ-002282,890100641280,Frozen Foods,216,tub,285.68,405.12,2026-12-23,Aisle 09,frozen
Artisan Apple Cider Vinegar Drink 1.5L,Green Earth Farms,BEVE-002283,890100641281,Beverages,82,can,207.77,325.15,2026-08-27,Aisle 05,ambient
Premium Broccoli Crowns 1L,Bhoomi Foods,FRES-002284,890100641282,Fresh Produce,221,pcs,153.68,282.01,2026-08-18,Aisle 02,chilled
Roasted Chana Dal Polished 1.5L,Everest Agro,PANT-002285,890100641283,Pantry & Dry Goods,69,box,474.05,688.37,2027-01-04,Aisle 07,ambient
Cured Tulsi Honey Fruit Cake Slice 150g,Green Earth Foods,BAKE-002286,890100641284,Bakery & Deli,19,pack,92.71,129.50,2026-08-31,Aisle 03,ambient
Pure Frozen Samosas 750g,Bhoomi Foods,FROZ-002287,890100641285,Frozen Foods,193,tub,57.60,98.60,2027-01-10,Aisle 09,frozen
Rustic Alphonso Kulfi Tub 200g,Everest Naturals,FROZ-002288,890100641286,Frozen Foods,92,box,247.31,376.50,2026-11-18,Aisle 09,frozen
Wildcrafted Vanilla Bean Gourmet Cookies Choco-Chip 750ml,Amul Springs,SNAC-002289,890100641287,Snacks & Confectionery,144,bag,435.20,606.24,2026-11-24,Aisle 09,ambient
Whole-Grain Spicy Peanut Chikki 100g,Nilgiri Dairy,SNAC-002290,890100641288,Snacks & Confectionery,69,tub,510.32,864.77,2027-04-02,Aisle 10,ambient
Smoked Nagpur Orange Alphonso Kulfi Tub 1L,Vedic Fresh Farms,FROZ-002291,890100641289,Frozen Foods,21,box,137.23,175.72,2027-06-26,Aisle 08,frozen
Aged Himalayan Spring Water 10kg,Nature Harvest Harvest,BEVE-002292,890100641290,Beverages,38,pack,377.19,555.06,2027-05-06,Aisle 06,chilled
Valley Fresh Organic Rolled Oats 8-Pack,Fortune Springs,PANT-002293,890100641291,Pantry & Dry Goods,8,bottle,504.16,829.17,2027-10-23,Aisle 07,ambient
Zero-Sugar Fresh Methi 1kg,Nature Harvest Agro,FRES-002294,890100641292,Fresh Produce,105,bunch,74.97,108.80,2026-09-04,Aisle 01,chilled
Country Style Floor Disinfectant Pine 50g,Fortune Milling,HOUS-002295,890100641293,Household & Personal Care,227,tube,302.96,474.75,2026-08-28,Aisle 11,ambient
Desi Pasture Eggs 10-Pack,Bhoomi Dairy,DAIR-002296,890100641294,Dairy & Eggs,198,box,253.87,339.51,2026-09-15,Aisle 02,chilled
Stone-Ground Kitchen Paper Towels 4-Roll 200ml,Catch Plantations,HOUS-002297,890100641295,Household & Personal Care,120,pack,450.54,704.73,2027-07-11,Aisle 12,ambient
Rustic Pista Almond Watermelon 2kg,Deccan Plantations,FRES-002298,890100641296,Fresh Produce,226,pack,87.33,109.59,2026-09-04,Aisle 02,ambient
Stone-Ground Amla Juice Pure 2-Pack,Urban Roots Harvest,BEVE-002299,890100641297,Beverages,129,can,349.43,525.41,2026-08-23,Aisle 06,chilled
Grass-Fed Lemon Pepper Boneless Chicken Breast 150g,Everest Botanicals,MEAT-002300,890100641298,Meat & Seafood,232,kg,361.45,533.84,2026-09-01,Aisle 05,chilled
Plant-Based Rusk Toast 750g,Pashmina Dairy,BAKE-002301,890100641299,Bakery & Deli,248,box,152.60,280.53,2026-09-01,Aisle 04,ambient
Traditional Smoked Chicken Slices 1kg,Heritage Dairy,BAKE-002302,890100641300,Bakery & Deli,232,box,184.26,237.82,2026-09-05,Aisle 04,chilled
Pure Fabric Softener Floral 330ml,Bhoomi Plantations,HOUS-002303,890100641301,Household & Personal Care,51,tube,285.93,421.59,2027-08-14,Aisle 12,ambient
Traditional Lemon Pepper Organic Brown Sugar 50g,Nilgiri Provisions,PANT-002304,890100641302,Pantry & Dry Goods,58,packet,593.68,1036.90,2027-02-03,Aisle 07,ambient
Authentic Pure Jaggery Powder (Gud) 10kg,Himalayan Harvest,PANT-002305,890100641303,Pantry & Dry Goods,192,jar,54.43,98.94,2027-09-09,Aisle 06,ambient
Unpolished Organic Brown Sugar 500ml,Nilgiri Dairy,PANT-002306,890100641304,Pantry & Dry Goods,5,bottle,451.96,732.15,2027-08-08,Aisle 06,ambient
Free-Range Nagpur Orange Goat Mince Premium 350g,Pure Vedic Harvest,MEAT-002307,890100641305,Meat & Seafood,59,kg,861.84,1579.77,2026-09-03,Aisle 04,chilled
Grass-Fed Makhana Crunch Alphonso Kulfi Tub 5kg,Himalayan Dairy,FROZ-002308,890100641306,Frozen Foods,190,tub,247.33,411.79,2027-08-01,Aisle 09,frozen
Sweet Matcha Green Tea Moong Dal Washed 1.5L,Green Earth Dairy,PANT-002309,890100641307,Pantry & Dry Goods,90,packet,345.79,621.24,2026-11-29,Aisle 08,ambient
Authentic Veg Spring Rolls Family Pack,Royal Indian Agro,FROZ-002310,890100641308,Frozen Foods,229,pack,50.54,92.66,2027-03-17,Aisle 09,frozen
Select Jalapeno Lime Raw Wildflower Honey 150g,Everest Goods,PANT-002311,890100641309,Pantry & Dry Goods,165,jar,257.62,469.11,2028-04-09,Aisle 07,ambient
Golden Royal Basmati Rice 10kg,Deccan Harvest,PANT-002312,890100641310,Pantry & Dry Goods,117,can,591.32,825.72,2027-01-15,Aisle 06,ambient
Desi Smoked Chicken Slices 400g,Satvik Plantations,BAKE-002313,890100641311,Bakery & Deli,127,pcs,237.08,343.70,2026-09-01,Aisle 03,ambient
Pure Wood-Fired Veggie Pizza 10-Pack,Kaveri Goods,FROZ-002314,890100641312,Frozen Foods,181,packet,415.21,709.06,2027-05-28,Aisle 09,frozen
Crisp Kesar Pista Whole Wheat Atta Bread 350g,Amul Provisions,BAKE-002315,890100641313,Bakery & Deli,187,box,95.30,160.29,2026-09-09,Aisle 04,ambient
Cold-Pressed Toasted Sesame Biodegradable Garbage Bags 8-Pack,Nature Harvest Botanicals,HOUS-002316,890100641314,Household & Personal Care,53,packet,360.93,556.15,2028-12-06,Aisle 11,ambient
Aged Toasted Sesame Unsalted White Butter 5kg,Mother Dairy Foods,DAIR-002317,890100641315,Dairy & Eggs,249,box,31.22,48.10,2026-09-24,Aisle 02,chilled
Gluten-Free Mint Lime Amla Juice Pure Value Pack,Kaveri Harvest,BEVE-002318,890100641316,Beverages,38,box,326.54,564.68,2027-01-04,Aisle 05,chilled
Organic Makhana Crunch Basa Fish Fillets 750ml,FarmGold Provisions,MEAT-002319,890100641317,Meat & Seafood,195,pack,798.29,1158.64,2026-09-03,Aisle 04,chilled
Natural Roasted Salted Cashews 2L,Patanjali Plantations,SNAC-002320,890100641318,Snacks & Confectionery,55,bag,89.20,147.71,2027-06-19,Aisle 09,ambient
Handcrafted Kesar Pista Crab Meat Fresh 200ml,Pashmina Botanicals,MEAT-002321,890100641319,Meat & Seafood,231,kg,649.12,1197.10,2026-08-29,Aisle 04,chilled
Valley Fresh Jalapeno Lime Mixed Berries Frozen 250ml,Vedic Fresh Farms,FROZ-002322,890100641320,Frozen Foods,7,tub,142.57,178.72,2027-07-06,Aisle 09,frozen
Whole-Grain Masala Chai Malai Kulfi Bar 1L,Heritage Foods,FROZ-002323,890100641321,Frozen Foods,4,bag,187.73,252.50,2027-07-03,Aisle 09,frozen
Sweet Pure Jaggery Powder (Gud) 500ml,Nature Harvest Milling,PANT-002324,890100641322,Pantry & Dry Goods,133,packet,541.31,968.10,2027-11-11,Aisle 06,ambient
Aged Cold-Pressed Groundnut Oil 100g,Fortune Plantations,PANT-002325,890100641323,Pantry & Dry Goods,126,bag,502.88,857.78,2026-08-24,Aisle 06,ambient
Royal Mint Lime Fruit Cake Slice 150ml,Nilgiri Foods,BAKE-002326,890100641324,Bakery & Deli,216,pcs,92.31,163.38,2026-09-03,Aisle 03,ambient
Desi Cinnamon Spice Fabric Softener Floral 1.5L,Dabur Organics,HOUS-002327,890100641325,Household & Personal Care,130,pack,90.83,143.05,2027-05-16,Aisle 11,ambient
Free-Range Iced Lemon Tea 750g,Fortune Springs,BEVE-002328,890100641326,Beverages,236,bottle,146.30,223.59,2026-11-30,Aisle 06,chilled
Grass-Fed Toasted Sesame Frozen Samosas 2L,Royal Indian Organics,FROZ-002329,890100641327,Frozen Foods,238,pack,270.11,432.51,2026-08-25,Aisle 09,frozen
Gluten-Free Golden Ginger Heavy Cream 250ml,Nilgiri Harvest,DAIR-002330,890100641328,Dairy & Eggs,175,tub,328.57,530.71,2026-09-19,Aisle 03,chilled
Natural Toor Dal Premium 750ml,Dabur Agro,PANT-002331,890100641329,Pantry & Dry Goods,60,box,247.47,404.89,2028-01-02,Aisle 08,ambient
Homestyle Bagel Plain 4pk 250ml,Patanjali Springs,BAKE-002332,890100641330,Bakery & Deli,153,box,213.60,318.35,2026-09-02,Aisle 03,chilled
Rustic Desi Cow Ghee 250g,Ganga Botanicals,DAIR-002333,890100641331,Dairy & Eggs,234,bottle,260.66,478.76,2026-09-22,Aisle 02,chilled
Organic Tandoori Smoked Paneer Tikka Deli Value Pack,Patanjali Goods,BAKE-002334,890100641332,Bakery & Deli,161,pcs,147.49,244.24,2026-08-29,Aisle 04,ambient
Desi Red Chilli & Garlic Roasted Salted Cashews 500ml,Fortune Botanicals,SNAC-002335,890100641333,Snacks & Confectionery,159,box,158.36,248.69,2027-05-07,Aisle 10,ambient
Authentic Cinnamon Spice Cold Brew Coffee 10kg,Royal Indian Provisions,BEVE-002336,890100641334,Beverages,96,bottle,442.93,819.18,2027-05-10,Aisle 06,ambient
Premium Tulsi Honey Banana Chips Kerala Style 100g,Pashmina Farms,SNAC-002337,890100641335,Snacks & Confectionery,149,box,281.23,441.58,2026-08-27,Aisle 09,ambient
Plant-Based Cardamom Spiced Hash Browns 6pk 1kg,Everest Kitchens,FROZ-002338,890100641336,Frozen Foods,244,bag,114.16,153.09,2026-08-30,Aisle 08,frozen
Zero-Sugar Toasted Sesame Hash Browns 6pk 2kg,FarmGold Plantations,FROZ-002339,890100641337,Frozen Foods,69,box,73.01,112.62,2027-02-22,Aisle 08,frozen
Unpolished Roma Tomatoes 200g,Everest Provisions,FRES-002340,890100641338,Fresh Produce,149,bunch,58.97,97.25,2026-09-11,Aisle 02,ambient
Whole-Grain Kitchen Paper Towels 4-Roll 4-Pack,Satvik Springs,HOUS-002341,890100641339,Household & Personal Care,46,box,137.91,183.73,2029-05-21,Aisle 12,ambient
Gluten-Free Paneer Block Family Pack,Dabur Naturals,DAIR-002342,890100641340,Dairy & Eggs,234,tub,161.70,287.00,2026-09-04,Aisle 03,chilled
Cold-Pressed Gulab Jamun Tin 1L,Bhoomi Harvest,SNAC-002343,890100641341,Snacks & Confectionery,221,bag,388.14,488.63,2027-04-07,Aisle 10,ambient
Royal Lemon Pepper Moong Dal Namkeen 2kg,Catch Kitchens,SNAC-002344,890100641342,Snacks & Confectionery,140,pack,247.65,433.16,2027-05-09,Aisle 09,ambient
Sun-Dried Flavored Yogurt 500ml,SunBrite Springs,DAIR-002345,890100641343,Dairy & Eggs,89,box,75.15,99.47,2026-09-06,Aisle 02,chilled
Pure Heavy Cream 150g,Pashmina Springs,DAIR-002346,890100641344,Dairy & Eggs,147,bottle,93.98,145.99,2026-09-18,Aisle 03,chilled
Gluten-Free Malai Kulfi Bar 100g,Everest Springs,FROZ-002347,890100641345,Frozen Foods,74,bag,118.69,178.94,2027-06-24,Aisle 08,frozen
Low-Sodium Sweet Potatoes 2L,Pure Vedic Agro,FRES-002348,890100641346,Fresh Produce,214,pack,15.63,24.96,2026-09-04,Aisle 01,ambient
Cold-Pressed Mustard Oil Kachi Ghani 150ml,Mother Dairy Agro,PANT-002349,890100641347,Pantry & Dry Goods,6,can,497.79,890.02,2027-02-12,Aisle 06,ambient
Heritage Tandoori Smoked Gulab Jamun Tin Family Pack,Royal Indian Harvest,SNAC-002350,890100641348,Snacks & Confectionery,164,bag,329.83,422.81,2027-03-26,Aisle 10,ambient
Organic Red Chilli & Garlic Chicken Keema 10kg,Royal Indian Milling,MEAT-002351,890100641349,Meat & Seafood,38,pcs,917.08,1568.04,2026-09-03,Aisle 05,chilled
Country Style Fresh Rohu Fish 500ml,Tata Naturals,MEAT-002352,890100641350,Meat & Seafood,157,kg,869.31,1232.96,2026-08-29,Aisle 05,chilled
Authentic Toasted Sesame Biodegradable Garbage Bags 12-Pack,Catch Foods,HOUS-002353,890100641351,Household & Personal Care,141,tube,386.16,506.31,2028-08-23,Aisle 12,ambient
Rustic Golden Ginger Organic Rolled Oats 750ml,Amul Farms,PANT-002354,890100641352,Pantry & Dry Goods,108,jar,77.81,141.43,2026-12-16,Aisle 06,ambient
Traditional Wood-Fired Veggie Pizza 5kg,Desi Organics Foods,FROZ-002355,890100641353,Frozen Foods,124,pack,347.36,463.19,2027-02-20,Aisle 08,frozen
Grass-Fed Bath Tissue 6-Pack 250ml,Pashmina Co.,HOUS-002356,890100641354,Household & Personal Care,128,box,355.07,652.65,2028-06-23,Aisle 11,ambient
Unpolished Ajwain & Jeera Kulcha 4-Pack 100g,SunBrite Botanicals,BAKE-002357,890100641355,Bakery & Deli,35,pcs,207.82,269.90,2026-09-07,Aisle 04,ambient
Stone-Ground Fabric Softener Floral 12-Pack,Kaveri Mills,HOUS-002358,890100641356,Household & Personal Care,131,pack,281.88,378.57,2029-02-09,Aisle 12,ambient
Gluten-Free Jalapeno Lime Fresh Methi 500ml,Catch Naturals,FRES-002359,890100641357,Fresh Produce,208,bag,29.34,54.18,2026-09-11,Aisle 02,ambient
Pure Toasted Sesame Urad Dal Whole 150ml,Desi Organics Foods,PANT-002360,890100641358,Pantry & Dry Goods,235,bag,53.17,67.88,2027-12-21,Aisle 07,ambient
Plant-Based Sea Salt Oat Milk Family Pack,Catch Plantations,DAIR-002361,890100641359,Dairy & Eggs,129,carton,156.32,224.14,2026-09-26,Aisle 03,chilled
Rustic Dark Chocolate Surmai Steaks 12-Pack,Vedic Fresh Milling,MEAT-002362,890100641360,Meat & Seafood,109,pack,552.25,855.47,2026-09-03,Aisle 05,chilled
Select Ginger Kombucha 750ml,Patanjali Organics,BEVE-002363,890100641361,Beverages,128,pack,54.98,83.29,2027-03-20,Aisle 05,ambient
Farm-Fresh Kashmiri Saffron Biodegradable Garbage Bags 150ml,Organic Tattva Botanicals,HOUS-002364,890100641362,Household & Personal Care,94,box,410.50,656.53,2027-11-27,Aisle 11,ambient
Farm-Fresh Tandoori Smoked Frozen Veg Momos 200g,Patanjali Farms,FROZ-002365,890100641363,Frozen Foods,208,box,103.27,145.53,2026-11-09,Aisle 09,frozen
Authentic Wood-Fired Veggie Pizza Family Pack,Himalayan Milling,FROZ-002366,890100641364,Frozen Foods,249,box,232.97,404.44,2027-07-20,Aisle 09,frozen
Artisan Squid Rings Cleaned 2L,Urban Roots Organics,MEAT-002367,890100641365,Meat & Seafood,72,kg,624.92,1046.59,2026-08-26,Aisle 05,chilled
Country Style Dark Chocolate Surface Floor Cleaner Rose 8-Pack,Pure Vedic Harvest,HOUS-002368,890100641366,Household & Personal Care,210,packet,92.78,116.14,2027-07-07,Aisle 12,ambient
Roasted Sea Salt Ayurvedic Bath Soap 12-Pack,Royal Indian Co.,HOUS-002369,890100641367,Household & Personal Care,162,packet,594.16,761.04,2029-05-13,Aisle 12,ambient
Country Style Pita Bread 400g,Pure Vedic Provisions,BAKE-002370,890100641368,Bakery & Deli,176,box,96.05,133.40,2026-09-01,Aisle 03,chilled
Aged Fresh Chicken Curry Cut 24-Pack,Bhoomi Naturals,MEAT-002371,890100641369,Meat & Seafood,221,pack,385.17,584.35,2026-08-30,Aisle 05,chilled
Raw Caramelized Onion Toned Milk 2-Pack,Patanjali Kitchens,DAIR-002372,890100641370,Dairy & Eggs,110,tub,207.49,382.23,2026-09-13,Aisle 03,chilled
Spiced Feta Cheese 150g,Ganga Organics,DAIR-002373,890100641371,Dairy & Eggs,229,packet,333.33,517.56,2026-09-05,Aisle 02,chilled
Handcrafted Papayas 2-Pack,Pashmina Dairy,FRES-002374,890100641372,Fresh Produce,200,kg,154.21,276.02,2026-09-11,Aisle 01,ambient
Signature Jalapeno Lime Kaju Katli Sweet Box Value Pack,SunBrite Agro,SNAC-002375,890100641373,Snacks & Confectionery,58,pack,39.27,67.16,2027-02-21,Aisle 10,ambient
Low-Sodium Desi Cow Ghee 10-Pack,Nilgiri Co.,DAIR-002376,890100641374,Dairy & Eggs,171,tub,313.61,563.73,2026-09-08,Aisle 02,chilled
Desi Toor Dal Premium 50g,Tata Goods,PANT-002377,890100641375,Pantry & Dry Goods,66,box,671.56,1032.00,2028-02-17,Aisle 08,ambient
Golden Cold Pressed Orange Juice Family Pack,Mother Dairy Dairy,BEVE-002378,890100641376,Beverages,33,bag,311.57,546.56,2027-04-23,Aisle 05,chilled
Zero-Sugar Sweet Tamarind Dry Fruits Trail Mix 330ml,Satvik Milling,SNAC-002379,890100641377,Snacks & Confectionery,120,packet,416.85,547.15,2026-11-07,Aisle 10,ambient
Grass-Fed Roasted Salted Cashews Snack Pack,Saffola Goods,SNAC-002380,890100641378,Snacks & Confectionery,122,packet,181.83,303.30,2026-10-30,Aisle 09,ambient
Sweet Frozen Paneer Cubes 4-Pack,Nilgiri Botanicals,FROZ-002381,890100641379,Frozen Foods,15,packet,242.45,403.13,2026-08-27,Aisle 08,frozen
Whole-Grain Brioche Burger Buns 750g,Mother Dairy Farms,BAKE-002382,890100641380,Bakery & Deli,58,pack,67.11,85.33,2026-09-01,Aisle 04,chilled
Cold-Pressed Lemon Pepper Rusk Toast 100g,Everest Milling,BAKE-002383,890100641381,Bakery & Deli,176,pack,185.06,247.97,2026-08-31,Aisle 03,chilled
Cured Extra Virgin Olive Oil Snack Pack,Royal Indian Mills,PANT-002384,890100641382,Pantry & Dry Goods,184,jar,585.11,748.57,2028-04-14,Aisle 07,ambient
Spiced Mustard Oil Kachi Ghani 5kg,Saffola Foods,PANT-002385,890100641383,Pantry & Dry Goods,139,box,219.81,347.12,2027-03-24,Aisle 06,ambient
Artisan Brownie Bites 250ml,FarmGold Provisions,BAKE-002386,890100641384,Bakery & Deli,70,pack,302.29,414.55,2026-08-29,Aisle 04,chilled
Raw Sweet Tamarind Fruit Cake Slice Snack Pack,Amul Provisions,BAKE-002387,890100641385,Bakery & Deli,76,pack,112.60,155.24,2026-08-27,Aisle 03,chilled
Sweet Mint Lime Pasture Eggs 400g,SunBrite Harvest,DAIR-002388,890100641386,Dairy & Eggs,67,carton,436.44,585.89,2026-08-18,Aisle 03,chilled
Homestyle Raw Wildflower Honey 6-Pack,Bhoomi Co.,PANT-002389,890100641387,Pantry & Dry Goods,25,jar,424.22,648.38,2027-04-20,Aisle 08,ambient
Premium Cinnamon Spice Greek Yogurt 750g,Patanjali Farms,DAIR-002390,890100641388,Dairy & Eggs,59,carton,274.80,347.25,2026-09-22,Aisle 03,chilled
Premium Bitter Gourd (Karela) 250g,Kaveri Plantations,FRES-002391,890100641389,Fresh Produce,116,pack,139.57,225.60,2026-08-17,Aisle 01,chilled
Zero-Sugar Yukon Gold Potatoes 200g,Urban Roots Naturals,FRES-002392,890100641390,Fresh Produce,45,pack,90.59,141.36,2026-09-16,Aisle 01,chilled
Country Style Almond Milk 5L,Kaveri Provisions,DAIR-002393,890100641391,Dairy & Eggs,220,carton,400.64,585.04,2026-08-25,Aisle 02,chilled
Grass-Fed Toor Dal Premium 2L,SunBrite Dairy,PANT-002394,890100641392,Pantry & Dry Goods,146,packet,387.45,669.82,2027-01-19,Aisle 06,ambient
Plant-Based Chicken Frankfurters 200ml,Saffola Harvest,BAKE-002395,890100641393,Bakery & Deli,39,pcs,38.88,56.47,2026-08-19,Aisle 04,chilled
Free-Range Bath Tissue 6-Pack 350g,Nilgiri Milling,HOUS-002396,890100641394,Household & Personal Care,39,pack,515.17,937.73,2029-03-18,Aisle 12,ambient
Homestyle Chicken Sausages 5kg,Desi Organics Farms,MEAT-002397,890100641395,Meat & Seafood,133,kg,601.05,962.48,2026-09-03,Aisle 04,chilled
Pure Gourmet Cookies Choco-Chip 200ml,Kaveri Organics,SNAC-002398,890100641396,Snacks & Confectionery,71,packet,100.12,147.33,2027-02-26,Aisle 10,ambient
Free-Range Dishwash Gel Lemon 2kg,Bhoomi Farms,HOUS-002399,890100641397,Household & Personal Care,33,tube,192.34,241.19,2028-06-16,Aisle 11,ambient
Golden Ciabatta Roll 1.5L,Nilgiri Foods,BAKE-002400,890100641398,Bakery & Deli,187,pack,275.06,469.65,2026-09-05,Aisle 03,ambient
Extra-Virgin Rose Infused Raw Wildflower Honey Family Pack,Green Earth Co.,PANT-002401,890100641399,Pantry & Dry Goods,111,jar,136.62,206.45,2026-08-30,Aisle 06,ambient
Zero-Sugar Mishri Mawa 500g,Bhoomi Agro,DAIR-002402,890100641400,Dairy & Eggs,249,pack,464.79,702.56,2026-09-02,Aisle 02,chilled
Extra-Virgin Cinnamon Spice Veg Spring Rolls 10kg,Nature Harvest Springs,FROZ-002403,890100641401,Frozen Foods,232,bag,228.66,376.56,2027-01-06,Aisle 08,frozen
Plant-Based Moong Dal Washed 300g,Fortune Botanicals,PANT-002404,890100641402,Pantry & Dry Goods,53,can,251.68,336.45,2027-11-03,Aisle 08,ambient
Low-Sodium Stainless Steel Scrubber 3pk 500g,Nilgiri Dairy,HOUS-002405,890100641403,Household & Personal Care,85,bottle,165.40,230.27,2027-06-22,Aisle 11,ambient
Desi Garlic & Herb Masala CTC Tea 100g,Satvik Goods,BEVE-002406,890100641404,Beverages,110,pack,266.39,355.08,2026-10-30,Aisle 06,chilled
Aged Pasture Eggs 150g,Fortune Organics,DAIR-002407,890100641405,Dairy & Eggs,138,carton,188.59,335.70,2026-09-18,Aisle 02,chilled
Gluten-Free Cold Pressed Orange Juice 100g,Dabur Milling,BEVE-002408,890100641406,Beverages,173,bottle,205.78,263.57,2026-10-18,Aisle 05,ambient
Raw Pista Almond French Fries Crispy 750ml,Organic Tattva Farms,FROZ-002409,890100641407,Frozen Foods,76,pack,215.11,377.56,2027-06-01,Aisle 08,frozen
Zero-Sugar Kashmiri Saffron Bath Tissue 6-Pack 5L,Mother Dairy Plantations,HOUS-002410,890100641408,Household & Personal Care,208,pack,521.74,738.62,2028-03-30,Aisle 12,ambient
Royal Cardamom Spiced Shampoo Anti-Dandruff 500ml,Nature Harvest Plantations,HOUS-002411,890100641409,Household & Personal Care,212,packet,152.98,264.19,2029-01-26,Aisle 11,ambient
Stone-Ground Frozen Samosas Snack Pack,Dabur Dairy,FROZ-002412,890100641410,Frozen Foods,196,pack,358.35,503.42,2027-02-14,Aisle 09,frozen
Handcrafted Sea Salt Fruit Muffins 10-Pack,Mother Dairy Plantations,BAKE-002413,890100641411,Bakery & Deli,173,pcs,236.10,416.74,2026-09-05,Aisle 04,chilled
Wildcrafted Bitter Gourd (Karela) 8-Pack,Ganga Springs,FRES-002414,890100641412,Fresh Produce,15,bunch,59.72,88.02,2026-09-17,Aisle 02,chilled
Gourmet Soan Papdi Box 4-Pack,Vedic Fresh Agro,SNAC-002415,890100641413,Snacks & Confectionery,187,tub,369.71,490.91,2026-11-25,Aisle 09,ambient
Aged Truffle Infused Amla Juice Pure 24-Pack,Tata Botanicals,BEVE-002416,890100641414,Beverages,47,pack,306.40,487.78,2026-10-10,Aisle 06,ambient
Roasted Nagpur Orange Watermelon 10kg,Fortune Farms,FRES-002417,890100641415,Fresh Produce,109,bag,82.35,151.82,2026-09-10,Aisle 02,ambient
Aged Lemons 2kg,Pure Vedic Springs,FRES-002418,890100641416,Fresh Produce,201,pcs,141.07,257.25,2026-09-03,Aisle 02,ambient
Authentic Masala Chai Bagel Plain 4pk 330ml,Himalayan Botanicals,BAKE-002419,890100641417,Bakery & Deli,90,box,67.21,85.83,2026-09-06,Aisle 04,chilled
Artisan Kesar Pista Kaju Katli Sweet Box 6-Pack,Patanjali Harvest,SNAC-002420,890100641418,Snacks & Confectionery,239,packet,226.50,368.75,2027-01-23,Aisle 10,ambient
Authentic Himalayan Spring Water Value Pack,Deccan Agro,BEVE-002421,890100641419,Beverages,32,can,93.62,157.89,2027-07-11,Aisle 06,ambient
Roasted Alphonso Mango Rawa Sooji 330ml,Satvik Farms,PANT-002422,890100641420,Pantry & Dry Goods,220,can,98.65,168.30,2027-02-25,Aisle 08,ambient
Sweet Roma Tomatoes 750ml,Urban Roots Co.,FRES-002423,890100641421,Fresh Produce,54,pcs,159.05,229.97,2026-08-30,Aisle 01,ambient
Sweet Unsalted White Butter 750ml,Royal Indian Botanicals,DAIR-002424,890100641422,Dairy & Eggs,236,packet,367.24,623.91,2026-09-13,Aisle 02,chilled
